CustomerID,Age,Gender,Income,Location,DeviceType,PreferredCategory,PastClicks,PastPurchases,CustomerLifetimeValue,OpenRate,ClickThroughRate,PreviousResponse,Channel,CampaignType,CampaignText,DayOfWeek,TimeOfDay,Response
179,50,Female,79478,Rural,Desktop,Electronics,3,6,3064.35,0.54,0.89,4,Push,Loyalty Reward,Hurry! Flash sale ends tonight,Wed,Evening,1
180,18,Female,131796,Suburban,Mobile,Groceries,15,0,1284.27,0.14,0.4,4,SMS,Discount,Your loyalty reward: 15% extra off,Thu,Morning,1
181,44,Male,98872,Rural,Desktop,Fashion,14,5,3702.55,0.45,0.7,3,Social,New Product Launch,Upgrade your lifestyle with our new product,Fri,Afternoon,1
182,30,Male,77277,Urban,Tablet,Travel,13,6,4654.86,0.32,0.21,4,Push,New Product Launch,Summer collection now available,Wed,Evening,1
183,58,Female,105379,Urban,Mobile,Travel,1,2,4765.46,0.91,0.35,3,Web Ads,New Product Launch,Special discount just for you,Thu,Night,1
184,20,Female,79613,Suburban,Desktop,Health & Beauty,9,7,3429.45,0.69,0.55,0,SMS,Discount,Don’t miss out on this deal,Sat,Afternoon,1
185,56,Female,37373,Rural,Desktop,Travel,19,7,4217.2,0.13,0.04,2,Push,Loyalty Reward,Upgrade your lifestyle with our new product,Mon,Evening,1
186,23,Female,65452,Suburban,Mobile,Health & Beauty,1,4,4895.3,0.54,0.04,4,Email,Loyalty Reward,Your loyalty reward: 15% extra off,Mon,Evening,1
187,25,Male,70089,Rural,Desktop,Electronics,4,1,312.57,0.13,0.27,2,Email,Discount,Trending now: Shop the latest collection,Sat,Morning,0
188,44,Male,26654,Rural,Tablet,Travel,12,1,2437.25,0.67,0.83,0,SMS,New Product Launch,Special discount just for you,Mon,Evening,1
189,26,Male,51280,Rural,Mobile,Health & Beauty,9,4,1527.9,0.73,0.22,4,Push,Flash Sale,Your loyalty reward: 15% extra off,Sat,Morning,1
190,54,Male,76141,Suburban,Mobile,Travel,12,3,2426.46,0.56,0.89,4,SMS,Flash Sale,Upgrade your lifestyle with our new product,Wed,Night,1
191,50,Female,143319,Suburban,Mobile,Health & Beauty,13,3,4592.9,0.97,0.72,2,Web Ads,Discount,Upgrade your lifestyle with our new product,Sun,Morning,1
192,59,Female,125646,Urban,Mobile,Fashion,17,4,4918.59,0.94,0.69,0,Social,Flash Sale,Winter clearance sale starts today,Tue,Evening,1
193,61,Male,107943,Suburban,Mobile,Health & Beauty,19,0,4534.13,0.21,0.67,0,SMS,Flash Sale,Trending now: Shop the latest collection,Sun,Morning,1
194,41,Male,87894,Rural,Tablet,Groceries,7,6,1065.88,0.0,0.98,2,Social,Loyalty Reward,Your loyalty reward: 15% extra off,Wed,Night,1
195,32,Female,46583,Rural,Mobile,Electronics,4,2,4034.04,0.66,0.63,2,Push,Discount,Summer collection now available,Tue,Night,0
196,49,Female,138033,Rural,Tablet,Fashion,19,9,4106.52,0.48,0.65,4,Web Ads,Discount,Don’t miss out on this deal,Fri,Morning,1
197,49,Female,114242,Suburban,Tablet,Electronics,11,9,2938.96,0.33,0.45,0,SMS,Loyalty Reward,Winter clearance sale starts today,Sat,Morning,1
198,41,Female,26360,Urban,Tablet,Fashion,15,7,3602.97,0.92,0.87,1,Push,Loyalty Reward,"Buy one, get one free on select items",Tue,Evening,1
199,58,Female,73968,Suburban,Mobile,Travel,19,8,4536.25,0.98,0.06,0,SMS,New Product Launch,Summer collection now available,Sun,Afternoon,1
200,29,Male,23743,Urban,Tablet,Health & Beauty,18,7,4971.4,0.93,0.34,4,Email,Discount,Reward points doubled for this week only,Thu,Afternoon,1
201,56,Male,27159,Suburban,Mobile,Travel,6,1,296.34,0.5,0.29,2,Push,Flash Sale,"Buy one, get one free on select items",Sat,Night,1
202,19,Female,52151,Rural,Tablet,Electronics,3,6,1360.1,0.7,0.4,4,Web Ads,Flash Sale,Trending now: Shop the latest collection,Mon,Night,0
203,20,Female,20518,Urban,Mobile,Electronics,18,3,4679.42,0.17,0.48,1,Push,New Product Launch,Reward points doubled for this week only,Wed,Morning,1
204,54,Male,36652,Suburban,Desktop,Fashion,9,4,1712.83,0.95,0.96,0,Web Ads,Flash Sale,New arrivals in your favorite style,Tue,Morning,0
205,34,Female,98461,Rural,Desktop,Electronics,7,9,621.8,0.28,0.92,1,Email,New Product Launch,Don’t miss out on this deal,Mon,Evening,1
206,19,Male,133114,Urban,Tablet,Health & Beauty,15,4,1635.0,0.19,0.61,0,Email,Flash Sale,Hurry! Flash sale ends tonight,Mon,Night,1
207,19,Male,134543,Urban,Desktop,Electronics,3,8,2640.63,0.06,0.02,4,Social,Loyalty Reward,Limited time offer: 20% off today!,Tue,Evening,1
208,45,Male,140132,Rural,Tablet,Travel,9,1,1991.85,0.55,0.56,1,Social,Loyalty Reward,Exclusive early access for premium customers,Fri,Afternoon,1
209,40,Male,91011,Rural,Tablet,Health & Beauty,18,1,3962.69,0.95,0.07,4,Email,Discount,Summer collection now available,Mon,Morning,1
210,54,Female,122489,Suburban,Tablet,Electronics,15,2,3094.07,0.14,0.36,4,Email,Flash Sale,Don’t miss out on this deal,Fri,Afternoon,1
211,49,Female,123465,Suburban,Desktop,Groceries,11,4,2231.03,0.12,0.3,4,Social,New Product Launch,Exclusive deal: Free shipping now,Sun,Night,1
212,50,Male,62348,Rural,Tablet,Groceries,19,3,4986.58,0.27,0.65,1,Social,Discount,"Buy one, get one free on select items",Sun,Evening,1
213,18,Female,95422,Suburban,Desktop,Travel,1,9,4441.1,0.67,0.02,0,Social,Loyalty Reward,Exclusive deal: Free shipping now,Fri,Night,1
214,36,Female,97001,Rural,Desktop,Fashion,10,9,4325.06,0.55,0.79,4,Push,Discount,New arrivals in your favorite style,Sat,Morning,1
215,19,Female,144269,Rural,Mobile,Fashion,19,8,2879.54,0.1,0.83,4,Email,New Product Launch,Upgrade your lifestyle with our new product,Wed,Evening,1
216,61,Female,138553,Suburban,Desktop,Electronics,12,2,3921.63,0.44,0.03,2,SMS,Flash Sale,Limited time offer: 20% off today!,Tue,Morning,1
217,43,Male,96757,Suburban,Mobile,Health & Beauty,2,0,1745.84,0.07,0.08,2,Web Ads,Loyalty Reward,Your loyalty reward: 15% extra off,Thu,Night,0
218,49,Female,44395,Urban,Tablet,Fashion,16,4,1716.27,0.85,0.92,1,Web Ads,Discount,Upgrade your lifestyle with our new product,Thu,Night,0
219,23,Male,22335,Urban,Tablet,Groceries,9,7,4471.06,0.11,0.62,3,Web Ads,Discount,Reward points doubled for this week only,Wed,Night,1
220,49,Male,121978,Suburban,Mobile,Fashion,7,0,3024.48,0.47,0.96,4,Web Ads,Loyalty Reward,Special discount just for you,Tue,Morning,1
221,21,Female,90112,Suburban,Tablet,Groceries,5,0,1783.58,0.51,0.46,1,Social,New Product Launch,Special discount just for you,Fri,Afternoon,1
222,28,Male,133276,Suburban,Mobile,Fashion,13,5,4242.08,0.53,0.19,0,Social,Loyalty Reward,Don’t miss out on this deal,Fri,Night,1
223,34,Female,20500,Urban,Mobile,Travel,18,6,2268.51,0.61,0.37,1,Email,Loyalty Reward,Your loyalty reward: 15% extra off,Fri,Afternoon,1
224,55,Female,144541,Suburban,Tablet,Health & Beauty,0,7,2059.88,0.7,0.93,4,Social,Loyalty Reward,Reward points doubled for this week only,Thu,Morning,1
225,41,Male,112211,Urban,Mobile,Electronics,10,7,228.24,0.0,0.12,0,Web Ads,New Product Launch,Special discount just for you,Thu,Night,1
226,22,Female,28083,Urban,Mobile,Groceries,13,2,3427.11,0.03,0.89,2,Push,Loyalty Reward,Exclusive deal: Free shipping now,Thu,Night,1
227,51,Male,126598,Urban,Mobile,Fashion,12,3,2709.95,0.61,0.53,4,Push,New Product Launch,Exclusive deal: Free shipping now,Mon,Night,1
228,23,Male,101256,Urban,Tablet,Electronics,11,8,1627.96,0.18,0.07,2,SMS,Loyalty Reward,Your loyalty reward: 15% extra off,Wed,Afternoon,1
229,39,Female,25543,Rural,Tablet,Groceries,5,4,782.58,0.83,0.4,4,Email,Flash Sale,Mega sale: Save big this weekend,Thu,Morning,0
230,28,Female,137434,Suburban,Tablet,Groceries,3,8,993.84,0.63,0.24,0,Push,Flash Sale,Special discount just for you,Sun,Afternoon,1
231,33,Female,88812,Suburban,Tablet,Travel,8,4,1201.82,0.98,0.58,4,Push,Flash Sale,Special discount just for you,Sun,Night,1
232,50,Male,72237,Rural,Tablet,Fashion,6,4,4339.5,0.73,0.15,4,Push,Discount,Reward points doubled for this week only,Mon,Night,1
233,26,Female,116171,Suburban,Desktop,Electronics,6,8,2455.12,0.09,0.94,1,Web Ads,Flash Sale,Mega sale: Save big this weekend,Thu,Morning,1
234,23,Male,140423,Urban,Desktop,Fashion,12,5,3507.94,0.17,0.21,3,Web Ads,Flash Sale,Trending now: Shop the latest collection,Sun,Afternoon,1
235,33,Male,109716,Rural,Mobile,Fashion,1,2,2360.46,0.05,0.63,1,SMS,New Product Launch,Winter clearance sale starts today,Mon,Afternoon,0
236,46,Female,26613,Urban,Desktop,Health & Beauty,1,4,2421.28,0.74,0.83,3,Social,Flash Sale,Your loyalty reward: 15% extra off,Sat,Afternoon,1
237,20,Female,130033,Rural,Tablet,Groceries,14,0,4128.52,0.13,0.6,3,Social,Loyalty Reward,"Buy one, get one free on select items",Thu,Night,1
238,37,Female,86863,Urban,Tablet,Groceries,15,8,3878.67,0.66,0.66,0,Social,New Product Launch,Limited time offer: 20% off today!,Mon,Afternoon,1
239,53,Male,60540,Suburban,Tablet,Health & Beauty,1,9,1237.48,0.56,0.41,4,Push,Flash Sale,New arrivals in your favorite style,Sun,Evening,1
240,36,Female,96202,Suburban,Mobile,Health & Beauty,19,9,3166.03,0.63,0.1,2,Social,Flash Sale,Summer collection now available,Mon,Night,1
241,43,Male,46255,Suburban,Mobile,Fashion,4,6,3432.92,0.51,0.13,4,Social,New Product Launch,Upgrade your lifestyle with our new product,Tue,Afternoon,0
242,20,Female,149133,Rural,Mobile,Groceries,1,0,2083.54,0.01,0.7,3,Web Ads,Discount,Exclusive early access for premium customers,Thu,Night,1
243,36,Female,105666,Suburban,Mobile,Electronics,19,3,434.83,0.25,0.8,3,Web Ads,Discount,Exclusive early access for premium customers,Sat,Evening,1
244,37,Male,42068,Rural,Mobile,Travel,6,1,1919.88,0.88,0.84,0,Social,New Product Launch,Reward points doubled for this week only,Wed,Afternoon,0
245,49,Male,69057,Urban,Mobile,Health & Beauty,4,2,1855.7,0.93,0.36,1,Web Ads,Discount,Exclusive deal: Free shipping now,Thu,Evening,0
246,24,Female,38946,Suburban,Desktop,Electronics,10,3,3484.08,0.1,0.97,3,Web Ads,Flash Sale,Trending now: Shop the latest collection,Sat,Evening,1
247,58,Female,40547,Urban,Tablet,Electronics,7,1,4066.64,0.95,0.64,3,Push,Discount,Limited time offer: 20% off today!,Sun,Night,0
248,50,Female,105237,Suburban,Desktop,Fashion,16,9,2040.48,0.67,0.15,1,SMS,New Product Launch,Summer collection now available,Wed,Evening,1
249,57,Female,137124,Urban,Mobile,Health & Beauty,13,0,3264.01,0.92,0.07,2,Web Ads,Discount,Exclusive early access for premium customers,Mon,Afternoon,1
250,56,Female,25769,Rural,Tablet,Electronics,4,3,3249.89,0.4,0.54,1,SMS,New Product Launch,Mega sale: Save big this weekend,Fri,Evening,0
251,35,Male,44883,Suburban,Tablet,Travel,3,8,3275.96,0.1,0.74,1,Email,Loyalty Reward,New arrivals in your favorite style,Sun,Afternoon,0
252,57,Male,81340,Rural,Tablet,Electronics,2,8,2816.11,0.3,0.02,1,Social,New Product Launch,Exclusive deal: Free shipping now,Sun,Morning,1
253,18,Male,99199,Rural,Desktop,Travel,6,8,3183.16,0.69,0.02,3,SMS,Loyalty Reward,Hurry! Flash sale ends tonight,Tue,Evening,1
254,28,Male,124222,Urban,Tablet,Travel,10,2,4351.67,0.8,0.58,2,SMS,Loyalty Reward,Trending now: Shop the latest collection,Tue,Morning,1
255,45,Female,135777,Suburban,Mobile,Travel,0,0,4616.96,0.05,0.99,0,Email,Loyalty Reward,Special discount just for you,Tue,Evening,1
256,42,Male,122859,Rural,Mobile,Health & Beauty,17,0,549.82,0.49,0.74,0,Social,Flash Sale,Summer collection now available,Wed,Night,1
257,40,Male,55162,Urban,Desktop,Travel,0,2,157.59,0.06,0.15,0,Social,Discount,Your loyalty reward: 15% extra off,Mon,Morning,0
258,48,Male,108388,Urban,Desktop,Health & Beauty,15,9,2642.69,0.86,0.09,4,Social,Flash Sale,Your loyalty reward: 15% extra off,Sat,Evening,1
259,47,Female,105924,Urban,Mobile,Electronics,12,7,2122.78,0.48,0.81,4,Web Ads,New Product Launch,Upgrade your lifestyle with our new product,Sat,Morning,1
260,59,Male,53434,Suburban,Desktop,Travel,5,3,2310.73,0.91,0.81,0,Push,New Product Launch,New arrivals in your favorite style,Sat,Afternoon,0
261,52,Female,42102,Suburban,Tablet,Groceries,5,7,2346.68,0.08,0.46,2,Push,Discount,Reward points doubled for this week only,Wed,Afternoon,0
262,24,Male,41536,Urban,Desktop,Electronics,13,6,4486.42,0.33,0.04,1,Web Ads,Flash Sale,Exclusive deal: Free shipping now,Sat,Afternoon,1
263,33,Female,97891,Suburban,Tablet,Groceries,4,7,3219.47,0.68,0.77,1,Social,New Product Launch,Hurry! Flash sale ends tonight,Fri,Evening,1
264,43,Male,87770,Urban,Tablet,Groceries,7,1,2267.47,0.29,0.41,3,Email,Flash Sale,Mega sale: Save big this weekend,Tue,Evening,1
265,19,Female,124639,Suburban,Tablet,Fashion,17,7,2328.44,0.84,0.82,3,Web Ads,New Product Launch,Summer collection now available,Wed,Evening,1
266,18,Male,70388,Suburban,Tablet,Health & Beauty,5,8,4238.06,0.99,0.14,3,Web Ads,New Product Launch,New arrivals in your favorite style,Fri,Afternoon,1
267,29,Female,70775,Urban,Tablet,Fashion,4,9,1163.58,0.28,0.46,1,SMS,Flash Sale,Mega sale: Save big this weekend,Thu,Morning,1
268,22,Female,51147,Urban,Mobile,Health & Beauty,9,5,172.26,0.36,0.53,4,Web Ads,Discount,Winter clearance sale starts today,Fri,Evening,1
269,54,Male,70526,Suburban,Mobile,Fashion,17,2,2443.02,0.97,0.37,4,Social,New Product Launch,Hurry! Flash sale ends tonight,Fri,Night,1
270,49,Female,43659,Urban,Mobile,Electronics,12,6,4806.31,0.36,0.99,0,Web Ads,Discount,Reward points doubled for this week only,Mon,Night,1
271,26,Female,129807,Urban,Tablet,Groceries,19,8,4090.42,0.56,0.76,3,Push,Flash Sale,Limited time offer: 20% off today!,Wed,Afternoon,1
272,58,Male,124663,Urban,Desktop,Electronics,5,7,2101.14,0.77,0.83,4,Push,Loyalty Reward,Hurry! Flash sale ends tonight,Wed,Evening,1
273,52,Male,102096,Urban,Desktop,Health & Beauty,3,7,957.99,0.44,0.24,3,Web Ads,Flash Sale,Don’t miss out on this deal,Tue,Evening,0
274,36,Female,132180,Suburban,Tablet,Groceries,12,6,2893.66,0.37,0.38,1,Email,Flash Sale,Reward points doubled for this week only,Fri,Night,1
275,33,Male,144233,Rural,Desktop,Groceries,17,4,4410.55,0.5,0.11,2,SMS,Discount,Don’t miss out on this deal,Sun,Afternoon,1
276,20,Male,43088,Suburban,Tablet,Health & Beauty,12,1,3614.64,0.78,1.0,3,Web Ads,New Product Launch,Exclusive deal: Free shipping now,Fri,Morning,1
277,37,Male,88464,Urban,Desktop,Electronics,12,4,2746.98,0.31,0.26,0,Social,Discount,Winter clearance sale starts today,Fri,Morning,1
278,41,Female,143505,Urban,Tablet,Groceries,6,4,3700.89,0.35,0.1,2,Email,Loyalty Reward,Mega sale: Save big this weekend,Thu,Evening,1
279,50,Female,125921,Suburban,Desktop,Electronics,4,1,4826.81,0.19,0.21,2,Social,New Product Launch,Special discount just for you,Fri,Afternoon,1
280,41,Female,79998,Urban,Desktop,Electronics,2,9,2808.2,0.7,0.57,4,Social,New Product Launch,Hurry! Flash sale ends tonight,Fri,Afternoon,1
281,28,Female,60382,Suburban,Mobile,Electronics,5,0,2821.2,0.9,0.34,2,SMS,Loyalty Reward,New arrivals in your favorite style,Sun,Morning,0
282,25,Female,48184,Rural,Desktop,Groceries,7,4,2445.16,0.19,0.16,0,SMS,Discount,Summer collection now available,Sun,Night,1
283,53,Female,40099,Urban,Desktop,Travel,11,5,2876.4,0.03,0.47,4,Push,Loyalty Reward,Limited time offer: 20% off today!,Thu,Evening,1
284,55,Female,89810,Rural,Tablet,Fashion,1,6,3212.29,0.38,0.67,2,Social,New Product Launch,Hurry! Flash sale ends tonight,Tue,Morning,1
285,57,Male,110506,Rural,Desktop,Health & Beauty,10,1,1100.97,0.41,0.66,2,Web Ads,Loyalty Reward,Mega sale: Save big this weekend,Mon,Afternoon,0
286,37,Female,111280,Urban,Desktop,Electronics,19,5,2883.34,0.65,0.01,0,Social,New Product Launch,Trending now: Shop the latest collection,Tue,Afternoon,1
287,52,Female,57739,Urban,Desktop,Groceries,2,7,165.94,0.09,0.76,4,Push,New Product Launch,Special discount just for you,Wed,Afternoon,0
288,42,Male,147937,Suburban,Desktop,Health & Beauty,9,5,4695.85,0.82,0.24,4,Social,Loyalty Reward,Your loyalty reward: 15% extra off,Fri,Morning,1
289,52,Male,28389,Suburban,Desktop,Travel,7,2,285.41,0.57,0.92,2,SMS,Loyalty Reward,Exclusive early access for premium customers,Thu,Night,0
290,42,Male,37352,Urban,Mobile,Travel,7,2,4794.95,0.55,0.14,0,Push,Flash Sale,"Buy one, get one free on select items",Sat,Evening,1
291,46,Female,146788,Suburban,Desktop,Groceries,13,6,4848.06,0.32,0.4,1,Email,Loyalty Reward,Summer collection now available,Sun,Morning,1
292,35,Male,137843,Rural,Tablet,Electronics,3,1,2681.27,0.37,0.31,0,Social,Discount,Special discount just for you,Wed,Night,1
293,63,Female,41148,Rural,Tablet,Travel,14,2,1728.85,0.06,0.49,2,Social,New Product Launch,Summer collection now available,Sat,Night,0
294,35,Female,51828,Urban,Desktop,Travel,9,6,1006.26,0.75,0.31,2,SMS,Flash Sale,"Buy one, get one free on select items",Sat,Evening,1
295,19,Female,88040,Suburban,Desktop,Travel,17,8,894.66,0.6,0.77,1,Email,Flash Sale,Mega sale: Save big this weekend,Tue,Night,1
296,52,Male,76795,Urban,Desktop,Groceries,14,0,1265.88,0.98,0.38,1,Social,Flash Sale,Exclusive deal: Free shipping now,Sat,Morning,1
297,33,Male,78620,Rural,Mobile,Health & Beauty,18,4,2433.41,0.35,0.35,4,Social,New Product Launch,Trending now: Shop the latest collection,Wed,Night,1
298,58,Female,124310,Urban,Tablet,Fashion,2,1,3740.2,0.67,0.97,2,Email,New Product Launch,Trending now: Shop the latest collection,Mon,Morning,1
299,53,Female,114279,Urban,Mobile,Groceries,1,4,2053.77,0.92,0.4,4,SMS,Loyalty Reward,Hurry! Flash sale ends tonight,Fri,Afternoon,1
300,50,Female,114430,Urban,Mobile,Electronics,12,5,3926.96,0.71,0.13,2,Web Ads,New Product Launch,Limited time offer: 20% off today!,Thu,Morning,1
301,21,Male,116531,Urban,Desktop,Groceries,12,7,2866.47,0.04,0.27,0,Email,Loyalty Reward,"Buy one, get one free on select items",Tue,Night,1
302,50,Female,77114,Rural,Desktop,Groceries,8,6,194.46,0.63,0.72,3,SMS,Loyalty Reward,Trending now: Shop the latest collection,Fri,Afternoon,1
303,31,Male,60711,Urban,Tablet,Fashion,2,4,745.78,0.55,0.26,4,Social,Discount,Trending now: Shop the latest collection,Wed,Evening,1
304,38,Female,135957,Urban,Desktop,Fashion,1,4,2904.02,0.5,0.68,4,Email,New Product Launch,Exclusive early access for premium customers,Sat,Night,1
305,37,Male,37748,Suburban,Tablet,Fashion,13,1,889.71,0.55,0.91,4,SMS,Discount,Reward points doubled for this week only,Sat,Evening,0
306,25,Female,108636,Urban,Mobile,Health & Beauty,15,5,3080.73,0.46,0.37,3,Social,Flash Sale,"Buy one, get one free on select items",Mon,Afternoon,1
307,24,Male,53691,Suburban,Tablet,Groceries,13,2,2281.88,0.69,0.19,3,Push,Loyalty Reward,Special discount just for you,Wed,Morning,1
308,20,Male,135158,Urban,Tablet,Electronics,3,5,3481.4,0.01,0.72,1,SMS,New Product Launch,Exclusive deal: Free shipping now,Mon,Night,1
309,34,Male,108517,Suburban,Tablet,Fashion,1,2,1528.04,0.19,0.44,2,SMS,New Product Launch,Trending now: Shop the latest collection,Mon,Night,0
310,50,Male,85282,Urban,Mobile,Fashion,15,1,4125.96,0.37,0.05,0,SMS,New Product Launch,Upgrade your lifestyle with our new product,Tue,Morning,1
311,29,Male,118244,Suburban,Mobile,Groceries,7,7,2005.53,0.45,0.58,4,Social,New Product Launch,Summer collection now available,Thu,Night,1
312,39,Male,80360,Urban,Desktop,Electronics,0,3,4003.58,0.13,0.58,1,Web Ads,Loyalty Reward,Upgrade your lifestyle with our new product,Mon,Evening,1
313,39,Female,30246,Urban,Desktop,Fashion,17,4,194.92,0.82,0.68,4,Web Ads,New Product Launch,Don’t miss out on this deal,Wed,Afternoon,0
314,63,Female,130779,Suburban,Tablet,Groceries,8,8,2026.11,0.93,0.74,2,Push,New Product Launch,Exclusive deal: Free shipping now,Fri,Night,1
315,47,Female,79395,Urban,Tablet,Travel,11,3,1178.92,0.75,0.65,3,Email,New Product Launch,Upgrade your lifestyle with our new product,Thu,Evening,1
316,55,Female,52486,Urban,Mobile,Health & Beauty,4,0,2274.03,0.93,0.34,2,Push,Discount,Don’t miss out on this deal,Tue,Evening,0
317,55,Male,50340,Urban,Mobile,Groceries,2,5,4739.37,0.74,0.84,2,Email,New Product Launch,Upgrade your lifestyle with our new product,Sat,Night,1
318,62,Female,104874,Urban,Mobile,Fashion,7,4,878.89,0.44,0.94,2,Email,Discount,Exclusive deal: Free shipping now,Sat,Night,1
319,25,Male,70300,Rural,Tablet,Electronics,15,9,531.18,0.39,0.3,1,Push,Discount,Upgrade your lifestyle with our new product,Sun,Afternoon,1
320,44,Male,23086,Urban,Tablet,Travel,17,2,386.63,0.17,0.28,2,Push,Flash Sale,New arrivals in your favorite style,Fri,Morning,0
321,44,Male,111071,Rural,Mobile,Electronics,11,4,704.46,0.09,0.51,2,SMS,Flash Sale,Winter clearance sale starts today,Mon,Afternoon,1
322,51,Female,34860,Rural,Tablet,Electronics,11,7,403.59,0.22,0.99,2,Social,New Product Launch,Hurry! Flash sale ends tonight,Mon,Afternoon,1
323,38,Male,37013,Urban,Mobile,Electronics,3,0,3455.22,0.53,0.16,0,Web Ads,Flash Sale,Trending now: Shop the latest collection,Mon,Morning,0
324,47,Female,27407,Suburban,Desktop,Groceries,9,3,675.27,0.13,0.49,1,Email,Flash Sale,Don’t miss out on this deal,Thu,Morning,0
325,50,Female,53542,Suburban,Mobile,Groceries,8,2,1067.46,0.95,0.19,1,Email,Loyalty Reward,Hurry! Flash sale ends tonight,Sun,Evening,0
